Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1,Luis Abram,pe PER,DF,Atlanta Utd,26,1996,16.2,796,907,87.8,15646,5884,250,271,92.3,459,491,93.5,82,133,61.7,0,0.0,0.1,0.0,1,20,1,0,29,Matches
2,Lalas Abubakar,gh GHA,DF,Colorado Rapids,28,1994,21.3,952,1109,85.8,16684,5691,395,432,91.4,481,526,91.4,64,122,52.5,0,0.2,0.7,-0.2,3,48,1,1,50,Matches
3,Daniel Aceves,mx MEX,DF,Chicago Fire,21,2001,9.5,321,436,73.6,5241,1827,164,186,88.2,136,177,76.8,19,49,38.8,0,0.4,0.4,-0.4,7,25,7,4,24,Matches
4,Bryan Acosta,hn HON,MF,Colorado Rapids,29,1993,12.4,417,533,78.2,9475,2756,127,144,88.2,189,213,88.7,96,156,61.5,0,2.7,1.7,-2.7,25,57,7,1,53,Matches
5,Bryan Acosta,hn HON,MF,Portland Timbers,29,1993,5.1,192,222,86.5,3719,929,67,73,91.8,93,103,90.3,29,37,78.4,1,0.9,0.7,+0.1,3,27,2,0,19,Matches
6,Kellyn Acosta,us USA,MF,Los Angeles FC,27,1995,16.6,584,719,81.2,9606,3093,305,335,91.0,203,244,83.2,58,111,52.3,0,1.1,1.5,-1.1,17,69,2,0,58,Matches
7,Luciano Acosta,ar ARG,MF,FC Cincinnati,28,1994,28.9,1043,1474,70.8,17295,6558,556,660,84.2,324,455,71.2,117,239,49.0,10,10.2,10.2,-0.2,97,135,84,6,218,Matches
8,Sam Adekugbe,ca CAN,"FW,DF",Vancouver,28,1995,4.5,205,248,82.7,2953,824,130,140,92.9,63,77,81.8,11,22,50.0,1,0.8,0.8,+0.2,6,18,11,5,17,Matches
9,Samuel Adeniran,us USA,FW,St. Louis,24,1998,10.5,91,163,55.8,1426,270,45,80,56.3,25,41,61.0,11,16,68.8,1,1.3,0.6,-0.3,5,6,6,2,12,Matches
10,Harrison Afful,gh GHA,DF,Charlotte,36,1986,10.6,574,678,84.7,9918,3103,265,282,94.0,255,286,89.2,46,87,52.9,1,0.7,0.4,+0.3,6,39,7,2,50,Matches
11,Stephen Afrifa,ca CAN,FW,Sporting KC,21,2001,0.6,5,5,100.0,56,0,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
12,William Agada,ng NGA,FW,Sporting KC,23,1999,7.6,129,162,79.6,1756,219,86,94,91.5,34,48,70.8,4,6,66.7,0,0.6,0.3,-0.6,9,7,3,0,11,Matches
13,Giovanni Aguilar,us USA,MF,Vancouver,24,1998,0.1,3,5,60.0,54,22,1,1,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
14,Daniel Aguirre,us USA,"MF,FW",LA Galaxy,23,1999,6.4,277,329,84.2,3774,1151,166,176,94.3,85,103,82.5,9,19,47.4,1,0.5,0.7,+0.5,10,22,3,1,32,Matches
15,Patrick Agyemang,us USA,FW,Charlotte,22,2000,2.1,25,36,69.4,276,17,18,21,85.7,5,6,83.3,0,1,0.0,0,0.1,0.0,-0.1,1,0,1,0,2,Matches
16,Ali Ahmed,ca CAN,"MF,DF",Vancouver,22,2000,12.5,465,539,86.3,7345,1834,242,262,92.4,178,197,90.4,34,48,70.8,1,1.2,1.8,-0.2,13,39,26,7,71,Matches
17,Carlos Akapo,gq EQG,DF,San Jose,29,1993,23.8,991,1299,76.3,15713,6281,528,596,88.6,373,484,77.1,66,115,57.4,3,1.7,1.8,+1.3,12,62,18,6,99,Matches
18,Matai Akinmboni,us USA,DF,D.C. United,16,2006,2.0,90,107,84.1,1788,668,27,28,96.4,53,59,89.8,10,15,66.7,0,0.0,0.0,0.0,0,3,0,0,4,Matches
19,Ayo Akinola,ca CAN,FW,Toronto FC,23,2000,6.2,125,150,83.3,1623,222,76,87,87.4,33,37,89.2,4,5,80.0,0,0.3,0.4,-0.3,4,1,4,2,8,Matches
20,Ayo Akinola,ca CAN,"FW,MF",San Jose,23,2000,0.6,12,14,85.7,154,9,8,9,88.9,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
21,Joey Akpunonu,us USA,DF,FC Cincinnati,21,2001,0.1,3,3,100.0,45,24,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
22,Jordi Alba,es ESP,DF,Inter Miami,33,1989,4.9,272,342,79.5,4493,1382,134,146,91.8,115,143,80.4,19,33,57.6,0,1.0,0.8,-1.0,5,24,8,1,32,Matches
23,Tony Alfaro,us USA,DF,NYCFC,29,1993,4.2,179,220,81.4,2843,1124,89,101,88.1,79,94,84.0,7,17,41.2,0,0.0,0.1,0.0,1,18,1,1,23,Matches
24,Tony Alfaro,us USA,DF,LA Galaxy,29,1993,4.2,201,233,86.3,3361,1363,88,97,90.7,98,107,91.6,11,23,47.8,0,0.0,0.0,0.0,0,9,0,0,7,Matches
25,Noah Allen,us USA,DF,Inter Miami,18,2004,13.9,700,831,84.2,11561,3015,342,366,93.4,312,361,86.4,38,69,55.1,2,0.6,1.0,+1.4,7,32,9,2,47,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
26,Rasmus Alm,se SWE,"MF,FW",St. Louis,27,1995,12.2,179,304,58.9,2777,927,98,131,74.8,54,98,55.1,18,41,43.9,2,3.2,1.9,-1.2,18,13,12,6,25,Matches
27,Thiago Almada,ar ARG,MF,Atlanta Utd,21,2001,30.3,1559,1950,79.9,28751,7997,741,820,90.4,509,627,81.2,248,373,66.5,16,13.2,10.9,+2.8,93,201,91,7,291,Matches
28,Osvaldo Alonso,cu CUB,MF,Atlanta Utd,37,1985,1.1,72,81,88.9,1110,332,34,38,89.5,33,36,91.7,2,2,100.0,0,0.0,0.1,0.0,0,11,0,0,9,Matches
29,Jozy Altidore,us USA,FW,New England,33,1989,2.3,40,52,76.9,567,122,27,33,81.8,11,16,68.8,2,2,100.0,0,0.0,0.1,0.0,0,3,0,0,2,Matches
30,Efrain Alvarez,mx MEX,"MF,FW",LA Galaxy,20,2002,4.2,157,203,77.3,2385,738,101,109,92.7,36,47,76.6,14,34,41.2,0,0.6,0.6,-0.6,8,17,6,1,20,Matches
31,Fernando Álvarez,co COL,DF,CF Montréal,19,2003,2.8,124,142,87.3,2161,845,50,59,84.7,68,74,91.9,6,8,75.0,0,0.0,0.0,0.0,0,9,0,0,16,Matches
32,Luis Amarilla,py PAR,FW,Minnesota Utd,27,1995,8.2,185,254,72.8,2456,523,119,146,81.5,50,69,72.5,4,10,40.0,0,1.0,1.0,-1.0,9,16,5,0,24,Matches
33,Frankie Amaya,us USA,MF,NY Red Bulls,22,2000,21.3,680,884,76.9,12352,4475,291,328,88.7,297,361,82.3,73,151,48.3,0,1.7,2.6,-1.7,30,114,18,0,125,Matches
34,Malte Amundsen,dk DEN,DF,Columbus Crew,24,1998,21.0,1120,1287,87.0,19935,7578,477,514,92.8,544,598,91.0,90,137,65.7,1,1.4,0.9,-0.4,11,114,6,4,97,Matches
35,Sebastian Anderson,us USA,DF,Colorado Rapids,20,2002,3.0,64,90,71.1,872,281,37,40,92.5,16,26,61.5,5,13,38.5,0,0.0,0.0,0.0,0,4,0,0,4,Matches
36,José Andrés Martínez,ve VEN,MF,Philadelphia,28,1994,20.3,713,932,76.5,13783,4954,287,343,83.7,317,378,83.9,99,168,58.9,1,0.7,1.3,+0.3,10,116,6,2,111,Matches
37,Iván Angulo,co COL,"FW,DF",Orlando City,23,1999,27.6,681,853,79.8,10007,2785,392,453,86.5,245,306,80.1,26,43,60.5,6,3.2,3.5,+2.8,25,41,41,9,98,Matches
38,Marco Angulo,ec ECU,MF,FC Cincinnati,20,2002,8.7,309,366,84.4,4699,1189,163,191,85.3,112,126,88.9,18,25,72.0,1,0.4,0.4,+0.6,5,25,3,0,23,Matches
39,Eugene Ansah,gh GHA,FW,FC Dallas,28,1994,2.0,27,40,67.5,317,17,18,22,81.8,8,9,88.9,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
40,Themi Antonoglou,ca CAN,"DF,MF",Toronto FC,21,2001,5.3,192,233,82.4,3456,898,88,98,89.8,83,96,86.5,19,34,55.9,0,0.1,0.2,-0.1,1,8,5,2,12,Matches
41,Antony,br BRA,"FW,MF",Portland Timbers,21,2001,2.8,67,90,74.4,862,221,45,52,86.5,19,27,70.4,1,2,50.0,0,0.9,0.6,-0.9,6,2,7,1,7,Matches
42,Brian Anunga,cm CMR,MF,Nashville,26,1996,6.3,235,267,88.0,3417,831,134,142,94.4,81,92,88.0,9,16,56.3,0,0.1,0.1,-0.1,2,16,4,0,20,Matches
43,Cristian Arango,co COL,FW,Real Salt Lake,27,1995,8.4,119,158,75.3,1727,407,67,83,80.7,37,50,74.0,6,9,66.7,1,1.9,1.2,-0.9,12,11,11,3,23,Matches
44,César Araujo,uy URU,MF,Orlando City,21,2001,30.3,1404,1686,83.3,24923,9049,658,709,92.8,571,671,85.1,148,239,61.9,3,1.9,2.3,+1.1,22,173,11,0,155,Matches
45,Luiz Araújo,br BRA,FW,Atlanta Utd,26,1996,14.1,417,536,77.8,7607,1562,178,200,89.0,171,212,80.7,51,76,67.1,1,1.4,2.3,-0.4,19,23,25,3,68,Matches
46,Miguel Araujo,pe PER,DF,Portland Timbers,28,1994,1.9,90,101,89.1,2087,474,13,14,92.9,62,64,96.9,15,23,65.2,0,0.0,0.0,0.0,0,5,0,0,4,Matches
47,Scott Arfield,ca CAN,"MF,FW",Charlotte,34,1988,4.6,156,196,79.6,2205,527,90,103,87.4,49,59,83.1,9,17,52.9,0,0.2,0.4,-0.2,3,12,5,1,22,Matches
48,Maximilian Arfsten,us USA,"DF,MF",Columbus Crew,21,2001,3.1,95,125,76.0,1532,370,54,62,87.1,35,41,85.4,5,12,41.7,2,1.3,0.1,+0.7,5,7,1,0,9,Matches
49,Santiago Arias,co COL,DF,FC Cincinnati,31,1992,18.4,649,888,73.1,11147,4503,284,352,80.7,298,381,78.2,52,94,55.3,1,1.7,2.7,-0.7,21,52,18,3,70,Matches
50,Xavier Arreaga,ec ECU,"DF,MF",Seattle,28,1994,3.9,173,207,83.6,3609,1690,62,65,95.4,86,96,89.6,25,42,59.5,0,0.0,0.0,0.0,0,12,0,0,8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
51,Kervin Arriaga,hn HON,MF,Minnesota Utd,25,1998,13.0,517,650,79.5,9238,3093,241,287,84.0,224,264,84.8,46,80,57.5,2,1.3,1.4,+0.7,11,67,5,1,65,Matches
52,Paul Arriola,us USA,"FW,MF",FC Dallas,27,1995,18.4,404,589,68.6,5795,1663,245,299,81.9,123,177,69.5,21,45,46.7,4,4.3,3.9,-0.3,29,41,24,4,54,Matches
53,Dixon Arroyo,ec ECU,MF,Inter Miami,30,1992,19.9,1037,1182,87.7,20582,4824,389,427,91.1,469,500,93.8,159,198,80.3,0,0.3,0.8,-0.3,6,107,5,0,87,Matches
54,Artur,br BRA,MF,Dynamo FC,26,1996,30.3,1491,1664,89.6,25781,7731,706,761,92.8,596,648,92.0,150,187,80.2,0,1.0,1.5,-1.0,8,138,19,2,124,Matches
55,Yamil Asad,ar ARG,"MF,FW",D.C. United,28,1994,5.8,197,264,74.6,3008,774,105,126,83.3,72,97,74.2,11,20,55.0,0,0.4,0.8,-0.4,8,17,9,1,29,Matches
56,Dairon Asprilla,co COL,"FW,MF",Portland Timbers,30,1992,16.1,329,490,67.1,5053,1343,200,258,77.5,92,147,62.6,25,39,64.1,5,3.2,2.2,+1.8,19,30,15,2,45,Matches
57,Joshua Atencio,us USA,MF,Seattle,21,2002,10.9,474,597,79.4,7704,1876,239,274,87.2,179,221,81.0,34,55,61.8,1,0.6,0.5,+0.4,5,48,6,0,58,Matches
58,Julián Aude,ar ARG,DF,LA Galaxy,19,2003,13.3,611,741,82.5,9594,3335,331,362,91.4,241,280,86.1,26,63,41.3,1,0.9,0.7,+0.1,6,36,5,5,38,Matches
59,Tomás Avilés,ar ARG,DF,Inter Miami,18,2004,9.7,498,592,84.1,9488,3490,167,181,92.3,281,311,90.4,43,74,58.1,1,0.2,0.3,+0.8,3,34,1,0,20,Matches
60,David Ayala,ar ARG,MF,Portland Timbers,20,2002,1.8,59,80,73.8,1213,265,24,28,85.7,20,23,87.0,12,21,57.1,0,0.0,0.1,0.0,0,11,1,0,8,Matches
61,Edison Azcona,do DOM,"MF,DF",Inter Miami,19,2003,0.6,26,37,70.3,401,37,15,16,93.8,9,12,75.0,1,4,25.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
62,Dominique Badji,sn SEN,FW,FC Cincinnati,30,1992,10.2,148,196,75.5,2228,409,80,98,81.6,56,72,77.8,8,10,80.0,3,2.8,2.1,+0.2,14,8,3,0,13,Matches
63,Corey Baird,us USA,FW,Dynamo FC,27,1996,25.9,509,662,76.9,6650,1311,330,380,86.8,129,173,74.6,19,40,47.5,5,3.1,3.3,+1.9,18,22,20,2,50,Matches
64,Esmir Bajraktarevic,us USA,"FW,MF",New England,17,2005,5.5,127,168,75.6,1906,307,75,87,86.2,44,53,83.0,6,14,42.9,0,0.2,0.3,-0.2,3,7,1,1,11,Matches
65,Cody Baker,us USA,DF,Seattle,19,2004,7.6,366,467,78.4,6112,2213,173,200,86.5,155,190,81.6,33,54,61.1,0,0.4,1.3,-0.4,5,36,11,3,41,Matches
66,Reed Baker-Whiting,us USA,"DF,FW",Seattle,17,2005,7.1,319,412,77.4,5011,1767,166,180,92.2,127,165,77.0,18,49,36.7,1,0.7,0.9,+0.3,5,29,8,5,29,Matches
67,Monsef Bakrar,dz ALG,FW,NYCFC,22,2001,8.4,66,111,59.5,829,168,41,57,71.9,18,30,60.0,2,8,25.0,0,0.3,0.4,-0.3,2,5,2,1,11,Matches
68,Michael Baldisimo,ca CAN,MF,San Jose,22,2000,3.3,128,147,87.1,2054,692,73,81,90.1,46,49,93.9,7,11,63.6,0,0.0,0.1,0.0,0,14,0,0,11,Matches
69,Thai Baribo,il ISR,"FW,MF",Philadelphia,25,1998,1.7,26,35,74.3,283,32,17,19,89.5,3,7,42.9,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,1,Matches
70,Tom Barlow,us USA,FW,NY Red Bulls,27,1995,20.5,256,403,63.5,3178,697,169,239,70.7,63,100,63.0,7,15,46.7,2,1.8,1.0,+0.2,16,18,10,0,36,Matches
71,Luis Barraza,us USA,GK,NYCFC,26,1996,24.0,886,1098,80.7,20661,10893,169,169,100.0,561,572,98.1,154,349,44.1,0,0.0,0.0,0.0,1,13,1,0,0,Matches
72,Álvaro Barreal,ar ARG,DF,FC Cincinnati,22,2000,31.3,1330,1837,72.4,23835,9260,660,749,88.1,484,629,76.9,167,379,44.1,6,9.3,9.2,-3.3,73,104,49,29,127,Matches
73,Michael Barrios,co COL,"FW,MF",Colorado Rapids,31,1991,9.3,125,198,63.1,1900,436,65,90,72.2,45,69,65.2,7,17,41.2,2,1.3,1.1,+0.7,11,8,10,5,19,Matches
74,Michael Barrios,co COL,"FW,MF",LA Galaxy,31,1991,1.3,31,40,77.5,509,129,17,22,77.3,12,13,92.3,2,3,66.7,0,0.3,0.3,-0.3,3,3,3,1,4,Matches
75,Lucas Bartlett,us USA,DF,St. Louis,25,1997,11.9,372,477,78.0,7293,2979,120,145,82.8,213,238,89.5,36,77,46.8,1,0.5,0.5,+0.5,5,30,4,1,36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
76,Ethan Bartlow,us USA,DF,Dynamo FC,22,2000,22.1,929,1139,81.6,19985,6067,229,264,86.7,555,606,91.6,138,239,57.7,1,1.4,1.2,-0.4,9,49,5,3,39,Matches
77,Cole Bassett,us USA,"MF,FW",Colorado Rapids,21,2001,21.1,654,812,80.5,11548,2868,301,342,88.0,252,295,85.4,76,120,63.3,1,2.3,2.0,-1.3,25,65,20,1,94,Matches
78,Amine Bassi,fr FRA,"MF,FW",Dynamo FC,25,1997,22.2,1031,1194,86.3,16356,4037,585,629,93.0,324,376,86.2,92,134,68.7,1,4.8,6.6,-3.8,49,99,49,5,150,Matches
79,Jesús Batiz,us USA,"MF,FW",Toronto FC,23,1999,0.7,16,19,84.2,239,39,7,9,77.8,7,7,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,2,Matches
80,Josh Bauer,us USA,DF,Nashville,24,1998,5.8,245,284,86.3,4740,1398,86,92,93.5,133,150,88.7,24,38,63.2,0,0.0,0.6,0.0,0,15,0,0,11,Matches
81,Tanner Beason,us USA,DF,San Jose,25,1997,15.6,548,665,82.4,10882,4085,160,183,87.4,322,356,90.4,58,106,54.7,1,0.1,0.0,+0.9,1,6,0,0,19,Matches
82,Gavin Beavers,us USA,GK,Real Salt Lake,17,2005,6.5,131,183,71.6,3910,2873,26,26,100.0,54,54,100.0,51,102,50.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
83,Simon Becher,us USA,"FW,MF",Vancouver,23,1999,6.8,73,108,67.6,942,224,46,67,68.7,21,29,72.4,1,2,50.0,1,1.2,0.7,-0.2,12,6,3,0,12,Matches
84,Alejandro Bedoya,us USA,MF,Philadelphia,35,1987,22.3,644,912,70.6,10267,3922,330,422,78.2,250,328,76.2,47,81,58.0,4,3.2,2.5,+0.8,33,62,25,5,112,Matches
85,Steven Beitashour,ir IRN,DF,Colorado Rapids,35,1987,6.7,252,308,81.8,4192,1524,111,115,96.5,124,155,80.0,13,26,50.0,0,0.1,0.1,-0.1,1,26,3,1,21,Matches
86,Jon Bell,jm JAM,DF,St. Louis,25,1997,1.6,50,65,76.9,1067,449,9,11,81.8,33,37,89.2,8,15,53.3,0,0.0,0.0,0.0,0,3,0,0,1,Matches
87,Zaydan Bello,au AUS,MF,Minnesota Utd,20,2002,0.2,3,6,50.0,35,7,2,3,66.7,1,2,50.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
88,Nico Benalcázar,us USA,MF,NYCFC,21,2001,0.1,3,3,100.0,25,8,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
89,Ben Bender,us USA,"MF,FW",Charlotte,21,2001,10.1,271,361,75.1,4262,1289,153,172,89.0,89,120,74.2,21,41,51.2,2,1.3,2.0,+0.7,18,27,21,8,49,Matches
90,Joe Bendik,us USA,GK,Philadelphia,33,1989,7.6,106,166,63.9,3523,2794,15,16,93.8,34,35,97.1,57,115,49.6,0,0.0,0.0,0.0,0,3,0,0,1,Matches
91,Christian Benteke,be BEL,FW,D.C. United,32,1990,31.0,490,769,63.7,7549,1606,262,386,67.9,161,241,66.8,40,54,74.1,3,4.3,3.9,-1.3,41,57,23,1,75,Matches
92,Sebastian Berhalter,us USA,MF,Vancouver,21,2001,14.4,597,742,80.5,12094,3650,207,235,88.1,285,318,89.6,96,160,60.0,2,1.9,2.9,+0.1,17,63,16,5,80,Matches
93,Federico Bernardeschi,it ITA,"FW,MF",Toronto FC,28,1994,28.9,791,1073,73.7,13231,3710,402,466,86.3,274,363,75.5,84,159,52.8,2,5.6,5.5,-3.6,55,66,52,13,113,Matches
94,Miguel Berry,es ESP,FW,Atlanta Utd,25,1997,11.5,115,145,79.3,1733,295,54,64,84.4,42,47,89.4,9,12,75.0,0,0.6,0.5,-0.6,10,5,3,0,14,Matches
95,Aaron Bibout,cm CMR,FW,LA Galaxy,18,2004,0.3,8,10,80.0,101,19,7,8,87.5,1,2,50.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
96,David Bingham,us USA,GK,Portland Timbers,33,1989,19.0,435,652,66.7,13850,9977,55,56,98.2,208,212,98.1,171,379,45.1,0,0.1,0.0,-0.1,2,24,0,0,0,Matches
97,Steve Birnbaum,us USA,DF,D.C. United,32,1991,17.9,637,763,83.5,11607,4548,233,266,87.6,355,399,89.0,45,80,56.3,0,0.8,1.1,-0.8,7,27,0,0,34,Matches
98,Stipe Biuk,hr CRO,FW,Los Angeles FC,20,2002,14.9,323,438,73.7,4166,885,207,254,81.5,93,124,75.0,8,17,47.1,1,2.5,2.7,-1.5,19,7,16,1,34,Matches
99,Tristan Blackmon,us USA,DF,Vancouver,26,1996,28.0,1401,1616,86.7,29484,10607,339,387,87.6,870,938,92.8,185,263,70.3,0,0.2,0.5,-0.2,5,93,1,0,95,Matches
100,Andre Blake,jm JAM,GK,Philadelphia,32,1990,26.4,442,616,71.8,12618,9498,83,83,100.0,197,200,98.5,160,331,48.3,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
101,Sebastián Blanco,ar ARG,"FW,MF",Portland Timbers,34,1988,4.9,137,209,65.6,2265,684,59,71,83.1,63,93,67.7,9,30,30.0,1,1.3,0.6,-0.3,8,10,7,3,20,Matches
102,Latif Blessing,gh GHA,"FW,MF",Toronto FC,26,1996,1.7,50,59,84.7,780,226,27,30,90.0,17,20,85.0,4,5,80.0,0,0.1,0.1,-0.1,2,1,0,0,6,Matches
103,Latif Blessing,gh GHA,MF,New England,26,1996,11.5,404,467,86.5,6402,1758,198,223,88.8,166,180,92.2,22,32,68.8,1,0.6,0.7,+0.4,10,41,3,0,39,Matches
104,Njabulo Blom,za RSA,MF,St. Louis,23,1999,21.3,600,726,82.6,9969,3766,306,350,87.4,230,268,85.8,49,78,62.8,0,0.3,0.4,-0.3,12,90,1,0,81,Matches
105,Emmanuel Boateng,gh GHA,"FW,MF",New England,29,1994,16.0,429,563,76.2,6781,1729,221,247,89.5,170,222,76.6,25,54,46.3,2,3.0,2.7,-1.0,22,29,22,14,43,Matches
106,Israel Boatwright,do DOM,"MF,DF",Inter Miami,17,2005,0.8,30,40,75.0,447,65,16,21,76.2,13,16,81.3,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
107,Mateusz Bogusz,pl POL,"MF,FW",Los Angeles FC,21,2001,19.3,632,798,79.2,9955,2693,329,382,86.1,230,270,85.2,46,93,49.5,3,4.3,4.2,-1.3,29,53,30,6,110,Matches
108,Franck Boli,ci CIV,FW,Portland Timbers,29,1993,16.2,173,249,69.5,2577,639,98,118,83.1,54,72,75.0,11,22,50.0,1,1.1,1.5,-0.1,10,16,10,0,29,Matches
109,Joshua Bolma,gh GHA,MF,New England,20,2002,0.3,22,23,95.7,362,44,11,11,100.0,9,9,100.0,2,3,66.7,0,0.0,0.0,0.0,1,0,0,0,2,Matches
110,Moïse Bombito,ca CAN,DF,Colorado Rapids,22,2000,8.3,313,362,86.5,5880,2238,120,131,91.6,160,175,91.4,29,47,61.7,0,0.5,0.5,-0.5,5,24,3,1,32,Matches
111,Jonathan Bond,eng ENG,GK,LA Galaxy,29,1993,22.8,646,778,83.0,14620,9659,189,191,99.0,311,317,98.1,143,265,54.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
112,Pablo Bonilla,ve VEN,DF,Portland Timbers,23,1999,0.8,16,27,59.3,264,192,8,8,100.0,6,10,60.0,2,6,33.3,0,0.1,0.0,-0.1,1,2,1,1,2,Matches
113,Alex Bono,us USA,GK,D.C. United,28,1994,9.5,297,418,71.1,8451,6981,81,82,98.8,114,115,99.1,99,216,45.8,0,0.0,0.0,0.0,1,14,0,0,0,Matches
114,Shanyder Borgelin,ht HAI,FW,Inter Miami,21,2001,1.6,10,22,45.5,147,53,6,7,85.7,2,8,25.0,1,3,33.3,0,0.2,0.1,-0.2,2,2,1,0,2,Matches
115,Dylan Borrero,co COL,"FW,MF",New England,21,2002,5.7,152,213,71.4,2448,715,77,92,83.7,55,77,71.4,14,24,58.3,0,0.6,1.1,-0.6,7,18,10,5,22,Matches
116,Gustavo Bou,ar ARG,"FW,MF",New England,32,1990,14.0,305,441,69.2,5285,1229,142,178,79.8,113,165,68.5,35,58,60.3,4,2.2,1.6,+1.8,27,20,19,10,39,Matches
117,Denis Bouanga,ga GAB,FW,Los Angeles FC,28,1994,28.1,517,788,65.6,7541,2013,304,385,79.0,150,238,63.0,35,90,38.9,6,8.2,6.0,-2.2,44,43,33,2,81,Matches
118,Ousseni Bouda,bf BFA,"FW,MF",San Jose,22,2000,1.7,41,56,73.2,643,78,24,28,85.7,12,18,66.7,4,4,100.0,0,0.1,0.1,-0.1,1,1,1,1,2,Matches
119,Aaron Boupendza,ga GAB,FW,FC Cincinnati,26,1996,6.7,116,156,74.4,1991,515,61,79,77.2,39,49,79.6,13,17,76.5,0,0.7,0.8,-0.7,12,11,8,0,22,Matches
120,Michael Boxall,nz NZL,DF,Minnesota Utd,34,1988,31.7,1255,1430,87.8,23812,9622,485,520,93.3,615,662,92.9,149,220,67.7,0,0.4,0.7,-0.4,7,89,1,0,78,Matches
121,Tyler Boyd,us USA,"FW,MF",LA Galaxy,28,1994,25.8,605,814,74.3,10019,2815,318,363,87.6,200,264,75.8,65,118,55.1,4,7.2,5.7,-3.2,49,53,40,24,84,Matches
122,Michael Bradley,us USA,"MF,DF",Toronto FC,35,1987,16.0,775,868,89.3,13253,5241,371,395,93.9,319,347,91.9,69,95,72.6,1,0.4,0.6,+0.6,5,31,1,0,45,Matches
123,Christopher Brady,us USA,GK,Chicago Fire,18,2004,29.3,521,784,66.5,14584,10516,98,98,100.0,248,255,97.3,175,430,40.7,0,0.0,0.0,0.0,0,6,0,0,0,Matches
124,Zachary Brault-Guillard,ca CAN,"DF,MF",CF Montréal,24,1998,14.5,456,630,72.4,7571,2451,244,284,85.9,166,213,77.9,38,82,46.3,1,3.1,3.2,-2.1,26,30,22,14,49,Matches
125,Claudio Bravo,ar ARG,DF,Portland Timbers,25,1997,25.9,987,1383,71.4,18348,8514,406,473,85.8,442,591,74.8,117,236,49.6,1,0.9,1.8,+0.1,16,135,23,7,151,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
126,Luke Brennan,us USA,MF,Atlanta Utd,17,2005,0.0,1,1,100.0,11,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
